yob,sob,qob,educ,lwage
37,20,3,12,6.134774
37,41,3,12,6.178333
37,6,3,12,6.145972
37,36,3,14,6.164603
37,41,3,14,6.001272
37,41,3,12,6.175587
37,41,3,16,6.175587
37,6,3,12,5.31902
37,41,3,11,5.874553
37,41,3,14,6.397346
37,6,3,12,5.955489
37,46,3,12,5.729413
37,55,3,10,6.047781
37,46,3,20,5.664895
37,34,3,16,6.191458
37,38,3,12,5.927759
37,38,3,12,5.952494
37,46,3,12,6.357876
37,1,3,12,6.092223
37,46,3,13,5.847161
37,46,3,12,5.664895
37,46,3,17,5.927259
37,46,3,8,5.595926
37,46,3,8,5.074573
37,6,3,12,5.477464
37,46,3,13,5.036578
37,46,3,8,5.142001
37,27,3,12,6.074148
37,46,3,12,5.664895
37,46,3,15,5.441835
37,46,3,12,5.354861
37,45,3,16,6.175587
37,45,3,15,5.790019
37,45,3,12,5.631005
37,45,3,5,5.664895
37,45,3,12,6.397096
37,45,3,8,5.729413
37,45,3,20,7.31322
37,45,3,14,5.790019
37,45,3,11,5.664895
37,45,3,19,6.717828
37,6,3,17,3.652156
37,12,3,19,5.635162
37,45,3,18,5.664895
37,45,3,12,5.414285
37,42,3,14,5.154292
37,37,3,8,5.498507
37,37,3,11,4.565389
37,45,3,12,5.489935
37,37,3,16,6.645516
37,45,3,12,5.898579
37,24,3,12,5.259597
37,45,3,17,6.512002
37,37,3,14,5.874553
37,45,3,16,5.729413
37,45,3,6,5.447168
37,45,3,12,5.5866
37,55,3,18,6.288895
37,45,3,12,5.863686
37,45,3,7,5.522175
37,45,3,12,5.299759
37,37,3,8,6.067579
37,45,3,14,6.134774
37,37,3,9,5.664895
37,21,3,15,6.357876
37,28,3,12,6.207855
37,45,3,6,5.298942
37,37,3,10,5.299879
37,45,3,10,5.615722
37,45,3,10,5.521845
37,45,3,12,4.056789
37,45,3,12,5.664895
37,45,3,13,6.300256
37,45,3,9,6.736031
37,13,3,12,6.030926
37,1,3,11,5.154292
37,1,3,13,5.595926
37,1,3,13,5.57899
37,1,3,9,6.138101
37,1,3,10,5.521845
37,1,3,10,5.416656
37,1,3,9,4.829113
37,1,3,5,5.036578
37,1,3,12,5.576459
37,1,3,12,5.581269
37,28,3,9,5.595926
37,1,3,12,5.176258
37,1,3,20,5.808443
37,1,3,14,4.942356
37,1,3,8,4.79165
37,1,3,20,5.521845
37,1,3,19,6.071803
37,1,3,13,5.901214
37,1,3,9,4.196334
37,1,3,5,5.075799
37,5,3,10,6.134774
37,5,3,20,5.595926
37,5,3,4,4.909125
37,28,3,7,4.749104
37,5,3,12,5.259597
37,5,3,6,4.903136
37,5,3,12,5.481056
37,5,3,19,5.718436
37,22,3,12,5.1655
37,4,3,14,5.664895
37,23,3,17,5.952494
37,18,3,11,5.931786
37,28,3,18,5.547279
37,48,3,12,5.790019
37,22,3,17,5.952494
37,6,3,14,6.357876
37,22,3,14,5.952494
37,40,3,12,4.983178
37,5,3,10,5.29915
37,42,3,12,5.476464
37,48,3,3,6.415506
37,4,3,0,5.036578
37,6,3,12,5.978553
37,40,3,18,5.927259
37,37,3,12,6.107323
37,22,3,12,5.697674
37,48,3,12,5.29915
37,48,3,17,5.952494
37,48,3,12,5.595926
37,22,3,9,5.075799
37,47,3,14,5.635147
37,17,3,12,5.768633
37,6,3,12,6.082614
37,13,3,15,6.047781
37,6,3,17,6.2148
37,28,3,13,6.119548
37,37,3,13,3.142991
37,19,3,16,4.92476
37,22,3,12,5.952494
37,22,3,9,4.566949
37,22,3,12,6.113725
37,48,3,12,5.886382
37,5,3,9,5.154847
37,18,3,12,6.065796
37,5,3,14,5.521845
37,26,3,12,5.608889
37,22,3,7,4.828314
37,22,3,12,5.790019
37,36,3,17,6.047781
37,13,3,12,5.952494
37,1,3,20,7.176093
37,36,3,11,5.577914
37,6,3,18,6.106037
37,22,3,15,6.175587
37,22,3,12,5.612215
37,22,3,0,5.484238
37,26,3,17,7.233247
37,48,3,13,6.236482
37,37,3,14,6.151709
37,29,3,18,6.122198
37,39,3,12,4.931287
37,54,3,12,5.082956
37,18,3,14,4.749104
37,48,3,7,5.218795
37,37,3,12,6.024797
37,6,3,16,5.94698
37,5,3,12,3.915862
37,19,3,14,5.441835
37,45,3,12,6.294843
37,48,3,15,5.790019
37,47,3,14,4.795791
37,28,3,14,6.540169
37,13,3,13,5.698963
37,6,3,14,3.222715
37,47,3,12,5.521845
37,21,3,15,6.2148
37,34,3,12,5.664895
37,13,3,8,3.547072
37,51,3,18,5.788836
37,37,3,10,5.729413
37,1,3,12,6.620906
37,12,3,8,5.441835
37,45,3,10,5.901214
37,45,3,16,5.354861
37,11,3,15,5.729413
37,24,3,12,5.962442
37,37,3,12,6.271243
37,37,3,8,6.357876
37,11,3,12,5.298942
37,45,3,10,-0.980829
37,37,3,12,5.847161
37,11,3,12,5.58876
37,48,3,12,5.664895
37,24,3,11,4.942329
37,24,3,12,5.154292
37,10,3,12,5.952088
37,1,3,12,5.521961
37,10,3,12,5.47219
37,1,3,12,5.441835
37,12,3,11,5.952494
37,47,3,12,5.327337
37,47,3,6,7.130999
37,13,3,12,5.729413
37,12,3,9,5.481102
37,12,3,8,4.424514
37,12,3,10,5.784121
37,13,3,12,5.259597
37,1,3,13,5.729413
37,12,3,10,5.036578
37,1,3,13,5.809476
37,12,3,14,6.042313
37,13,3,7,5.354861
37,12,3,13,5.354861
37,13,3,11,5.739471
37,13,3,10,4.972081
37,13,3,4,5.051457
37,12,3,10,5.790019
37,12,3,16,5.745004
37,12,3,13,4.903136
37,13,3,11,5.259597
37,12,3,16,6.422404
37,45,3,9,5.011468
37,1,3,11,5.075799
37,1,3,4,5.1655
37,13,3,5,5.339639
37,12,3,12,5.394082
37,1,3,9,5.729413
37,12,3,9,5.704116
37,12,3,11,5.930765
37,12,3,11,6.001272
37,45,3,14,5.847161
37,13,3,1,3.973552
37,34,3,12,6.317345
37,1,3,12,6.001272
37,13,3,14,5.729413
37,13,3,12,5.768633
37,13,3,2,5.400423
37,13,3,10,5.441835
37,13,3,7,5.157433
37,13,3,9,5.234612
37,13,3,12,5.664895
37,13,3,5,1.464857
37,1,3,11,5.1655
37,13,3,7,5.259597
37,13,3,14,5.354861
37,51,3,12,5.729413
37,13,3,12,5.555862
37,29,3,14,5.498507
37,13,3,12,4.566949
37,13,3,12,5.259597
37,1,3,14,6.134774
37,13,3,4,5.143124
37,1,3,6,5.416656
37,13,3,13,1.609438
37,13,3,6,5.870062
37,1,3,11,5.67682
37,13,3,17,5.441835
37,13,3,8,5.823558
37,13,3,11,5.52246
37,13,3,12,6.453625
37,13,3,8,3.222715
37,12,3,8,5.193651
37,13,3,9,5.299567
37,16,3,5,5.586624
37,13,3,11,5.441835
37,1,3,12,5.630315
37,13,3,15,5.76298
37,29,3,15,6.512002
37,1,3,9,4.760694
37,19,3,10,5.991945
37,5,3,12,5.873994
37,17,3,10,5.886382
37,21,3,16,7.274
37,28,3,13,5.441835
37,18,3,14,5.259597
37,17,3,12,5.684691
37,17,3,10,5.136386
37,28,3,10,5.521845
37,5,3,13,6.175587
37,48,3,19,6.379905
37,28,3,12,5.441835
37,17,3,10,5.847161
37,17,3,12,5.561066
37,5,3,7,5.521845
37,22,3,11,4.557629
37,51,3,16,6.63345
37,1,3,10,5.156589
37,17,3,13,5.29108
37,17,3,17,6.060735
37,17,3,11,5.259597
37,28,3,13,6.483019
37,28,3,12,5.704116
37,17,3,12,5.664895
37,17,3,12,5.809455
37,28,3,10,4.529368
37,47,3,9,5.87779
37,28,3,12,6.194994
37,17,3,12,3.224416
37,28,3,12,5.704116
37,28,3,8,6.174203
37,13,3,14,5.595926
37,17,3,12,5.635147
37,28,3,5,6.502647
37,17,3,12,5.615344
37,17,3,12,6.001272
37,17,3,12,5.595926
37,17,3,12,5.847161
37,17,3,16,6.214993
37,28,3,13,5.234334
37,21,3,12,5.298817
37,17,3,8,5.668083
37,26,3,12,3.765217
37,17,3,12,5.259597
37,5,3,12,5.441835
37,17,3,11,5.31861
37,36,3,14,6.453171
37,28,3,11,5.790019
37,13,3,12,5.901214
37,1,3,12,5.664895
37,17,3,16,6.273784
37,28,3,10,6.00365
37,28,3,12,5.278409
37,28,3,12,5.664895
37,19,3,20,7.396602
37,28,3,12,6.040493
37,21,3,12,6.288895
37,1,3,11,5.664895
37,1,3,12,6.092223
37,47,3,18,6.134774
37,18,3,12,5.48129
37,21,3,12,5.193651
37,18,3,12,5.906584
37,37,3,12,5.595926
37,21,3,12,6.196953
37,18,3,13,5.800548
37,29,3,9,5.847161
37,20,3,12,4.609328
37,48,3,11,6.134774
37,20,3,13,6.134774
37,42,3,14,5.718528
37,21,3,18,5.259597
37,11,3,17,6.175587
37,21,3,13,5.664895
37,22,3,10,4.344055
37,22,3,12,5.481039
37,22,3,10,5.259597
37,22,3,16,5.952494
37,22,3,11,6.908089
37,17,3,10,4.788325
37,22,3,18,6.098386
37,22,3,7,4.752429
37,22,3,8,6.279459
37,22,3,4,4.566949
37,22,3,8,5.259597
37,22,3,10,5.952494
37,22,3,16,3.652156
37,22,3,9,4.749104
37,22,3,14,5.729413
37,28,3,3,5.298817
37,1,3,11,6.216273
37,22,3,11,5.299012
37,22,3,7,5.664895
37,22,3,10,6.422404
37,22,3,7,5.952494
37,22,3,11,6.060695
37,51,3,12,5.037202
37,34,3,9,5.608403
37,13,3,3,5.354861
37,40,3,15,5.901214
37,37,3,12,5.512787
37,36,3,8,5.803539
37,24,3,12,4.861749
37,24,3,6,5.942987
37,24,3,12,4.424514
37,45,3,10,5.664895
37,24,3,12,6.332576
37,24,3,12,5.664895
37,45,3,7,5.394101
37,24,3,12,5.901214
37,1,3,16,6.2451
37,24,3,14,6.012162
37,51,3,7,5.568663
37,51,3,12,6.001272
37,51,3,16,5.901214
37,37,3,12,3.78646
37,40,3,12,3.730951
37,37,3,20,6.070249
37,24,3,13,5.901214
37,11,3,12,6.512002
37,51,3,12,6.252534
37,37,3,18,6.092223
37,24,3,12,6.047781
37,24,3,6,5.790019
37,11,3,14,6.047781
37,24,3,12,6.215608
37,24,3,12,4.940955
37,22,3,13,5.94146
37,1,3,12,5.969763
37,1,3,8,6.47712
37,47,3,11,6.047781
37,26,3,12,5.790019
37,5,3,19,6.288954
37,5,3,10,6.111641
37,28,3,12,6.252534
37,1,3,12,5.729413
37,1,3,12,6.032537
37,26,3,14,6.512002
37,1,3,12,6.422404
37,13,3,10,5.901214
37,26,3,15,5.847161
37,28,3,16,6.036355
37,1,3,10,5.300814
37,12,3,11,6.908172
37,5,3,12,5.704199
37,1,3,13,6.092223
37,5,3,9,5.937384
37,26,3,12,5.614321
37,5,3,9,6.119548
37,54,3,10,6.022469
37,1,3,12,5.654942
37,26,3,11,6.2148
37,28,3,15,5.234292
37,1,3,9,5.655617
37,26,3,12,5.952494
37,47,3,12,6.108179
37,26,3,12,6.214993
37,26,3,12,6.134774
37,1,3,8,6.175587
37,26,3,14,6.175587
37,39,3,10,5.847161
37,28,3,12,5.932873
37,18,3,14,5.953568
37,5,3,12,5.744938
37,28,3,12,5.595926
37,26,3,12,6.2148
37,47,3,12,5.790019
37,39,3,13,6.512002
37,29,3,9,5.521845
37,40,3,11,6.011917
37,37,3,15,6.512002
37,13,3,16,6.422404
37,48,3,10,5.886382
37,22,3,12,6.015453
37,12,3,16,5.615722
37,20,3,12,6.252534
37,29,3,10,5.664895
37,29,3,14,5.48264
37,13,3,10,5.096001
37,29,3,11,3.652156
37,29,3,13,6.635691
37,5,3,20,6.479189
37,29,3,12,6.001272
37,28,3,5,4.76562
37,47,3,12,5.299567
37,28,3,14,6.173994
37,28,3,13,6.092223
37,29,3,12,6.087002
37,28,3,9,4.868274
37,28,3,9,5.559572
37,5,3,9,6.051863
37,28,3,9,5.664895
37,29,3,14,5.24753
37,47,3,9,5.952494
37,29,3,12,6.254753
37,28,3,8,5.952494
37,28,3,12,5.724318
37,28,3,8,4.606419
37,28,3,9,4.609328
37,28,3,9,2.230014
37,28,3,12,5.759569
37,28,3,2,5.302257
37,28,3,0,3.949252
37,28,3,8,5.051457
37,28,3,6,5.481056
37,28,3,6,4.566949
37,28,3,20,5.521845
37,28,3,8,5.075799
37,28,3,12,5.218795
37,28,3,10,5.047895
37,28,3,8,5.790019
37,28,3,14,5.425035
37,28,3,8,4.81359
37,28,3,12,5.259597
37,28,3,9,5.809455
37,37,3,13,5.399293
37,37,3,7,3.142991
37,37,3,12,5.704338
37,45,3,8,4.71178
37,37,3,15,5.441835
37,45,3,11,5.354861
37,45,3,14,6.171982
37,37,3,12,5.799396
37,37,3,10,5.287938
37,37,3,12,5.097166
37,37,3,8,5.16657
37,37,3,12,5.259597
37,37,3,9,5.437661
37,37,3,12,4.942356
37,37,3,12,4.985317
37,37,3,16,5.418874
37,37,3,10,6.087229
37,37,3,12,6.009018
37,37,3,8,6.047781
37,37,3,12,3.056357
37,37,3,11,5.259597
37,37,3,0,4.121224
37,37,3,11,5.298942
37,36,3,12,5.259597
37,37,3,17,5.595926
37,37,3,5,3.885972
37,37,3,12,5.952494
37,37,3,19,6.032537
37,45,3,12,5.48264
37,1,3,12,5.664895
37,37,3,2,3.289645
37,45,3,11,5.709216
37,37,3,12,5.664895
37,45,3,6,5.076423
37,37,3,12,5.441835
37,37,3,10,5.595926
37,1,3,13,5.259597
37,37,3,12,4.903136
37,37,3,8,5.595926
37,51,3,11,4.749104
37,34,3,12,6.39066
37,13,3,8,4.903136
37,37,3,11,5.847161
37,37,3,13,5.20833
37,13,3,11,5.183654
37,1,3,12,6.170384
37,37,3,12,5.890634
37,37,3,11,5.521845
37,34,3,18,6.049349
37,45,3,12,5.664895
37,34,3,14,6.376367
37,13,3,14,5.729413
37,13,3,12,6.024797
37,24,3,9,5.775586
37,36,3,16,4.344055
37,36,3,14,5.952494
37,34,3,12,5.729413
37,34,3,12,5.552139
37,34,3,12,5.745004
37,22,3,18,6.06587
37,34,3,12,4.972081
37,48,3,12,6.047781
37,13,3,12,6.109461
37,34,3,14,5.818998
37,45,3,14,3.429635
37,45,3,12,4.874169
37,48,3,5,4.788325
37,39,3,12,4.749104
37,1,3,12,6.047781
37,48,3,14,5.818998
37,22,3,12,6.175587
37,22,3,12,3.547072
37,48,3,12,6.868835
37,36,3,11,5.06169
37,45,3,12,4.560937
37,1,3,4,5.037202
37,13,3,10,5.259597
37,47,3,10,5.709088
37,13,3,12,5.498507
37,12,3,10,6.620406
37,13,3,12,5.729413
37,47,3,11,5.952494
37,45,3,12,5.259597
37,13,3,10,5.136411
37,36,3,11,5.187063
37,24,3,10,5.790019
37,11,3,14,6.092223
37,36,3,11,5.631005
37,51,3,12,5.435149
37,13,3,16,5.847161
37,36,3,11,5.559572
37,37,3,14,6.175587
37,1,3,12,5.595926
37,13,3,13,6.134774
37,45,3,9,5.283204
37,48,3,12,4.830312
37,45,3,9,5.481056
37,36,3,15,5.952494
37,54,3,13,5.991705
37,36,3,11,5.259597
37,36,3,12,5.790019
37,37,3,12,5.20833
37,9,3,11,5.154292
37,11,3,16,5.952494
37,45,3,9,5.441835
37,51,3,12,5.414285
37,45,3,8,6.045506
37,13,3,19,5.704116
37,36,3,18,6.175587
37,45,3,12,6.001869
37,51,3,10,5.394082
37,45,3,12,5.523958
37,36,3,12,5.354861
37,13,3,13,5.116621
37,36,3,12,4.007333
37,1,3,16,5.521845
37,36,3,8,5.601888
37,36,3,16,5.81164
37,36,3,20,6.288895
37,45,3,12,5.637875
37,36,3,15,5.760175
37,6,3,16,5.247901
37,5,3,19,6.362001
37,36,3,12,5.394082
37,13,3,12,5.847161
37,24,3,12,5.594497
37,37,3,12,5.729413
37,36,3,12,6.214864
37,36,3,12,5.790019
37,37,3,12,5.97718
37,45,3,12,5.206223
37,45,3,12,5.288372
37,51,3,9,-1.24319
37,45,3,4,5.874553
37,45,3,12,6.047781
37,36,3,12,6.2148
37,37,3,12,5.716699
37,34,3,13,5.729413
37,36,3,12,6.131444
37,37,3,12,5.927182
37,28,3,19,5.790019
37,45,3,12,5.298838
37,12,3,12,5.835991
37,36,3,10,5.259597
37,36,3,16,6.112022
37,45,3,16,5.952494
37,45,3,12,6.134774
37,37,3,14,5.874553
37,5,3,10,5.04714
37,45,3,12,6.357876
37,36,3,12,5.818998
37,36,3,12,5.289141
37,22,3,10,5.664895
37,28,3,12,6.268938
37,47,3,12,6.001272
37,1,3,10,9.532061
37,1,3,13,6.187514
37,54,3,11,5.498507
37,1,3,12,6.00231
37,28,3,14,5.595926
37,39,3,12,6.134774
37,39,3,12,6.032537
37,51,3,14,6.047781
37,37,3,12,3.700827
37,13,3,12,5.952494
37,39,3,16,6.113725
37,13,3,12,5.298942
37,39,3,18,6.252534
37,13,3,10,5.952494
37,1,3,10,3.998774
37,1,3,5,5.730506
37,1,3,12,5.847161
37,34,3,12,4.6308
37,39,3,12,4.617593
37,1,3,10,5.635147
37,39,3,16,3.296549
37,39,3,12,5.964666
37,47,3,12,6.303077
37,1,3,12,6.030824
37,39,3,11,5.927259
37,28,3,14,5.901214
37,1,3,17,5.847161
37,21,3,12,6.082504
37,39,3,12,6.307292
37,37,3,10,5.391099
37,39,3,12,5.848271
37,22,3,14,5.900161
37,39,3,17,6.175587
37,40,3,12,6.173986
37,51,3,12,6.512002
37,48,3,13,5.957977
37,1,3,12,5.790019
37,42,3,12,5.865323
37,42,3,12,5.893576
37,42,3,12,4.681062
37,1,3,12,5.901214
37,42,3,9,5.895938
37,42,3,14,6.069951
37,42,3,12,5.653501
37,42,3,12,6.032537
37,42,3,10,5.595926
37,37,3,15,6.453171
37,45,3,10,5.259597
37,42,3,12,5.955987
37,45,3,7,5.818998
37,42,3,12,5.259597
37,42,3,13,3.568991
37,54,3,12,5.655409
37,42,3,11,5.664895
37,42,3,12,6.989335
37,34,3,18,6.39066
37,42,3,12,5.790019
37,42,3,13,4.972081
37,42,3,12,5.695091
37,42,3,11,5.721257
37,42,3,13,6.2148
37,42,3,14,5.664895
37,42,3,11,5.521845
37,42,3,11,6.32398
37,13,3,12,6.422404
37,45,3,10,5.40967
37,45,3,11,5.559572
37,45,3,16,3.100612
37,45,3,13,4.626372
37,45,3,11,4.60617
37,45,3,10,4.788293
37,45,3,7,5.116662
37,45,3,11,5.664895
37,45,3,12,4.749104
37,45,3,12,5.036578
37,45,3,8,5.299567
37,45,3,12,5.790019
37,37,3,12,4.88003
37,45,3,10,5.595926
37,45,3,11,5.441835
37,45,3,14,5.566949
37,45,3,3,3.760753
37,45,3,8,5.595926
37,45,3,8,5.036578
37,45,3,8,4.606131
37,45,3,12,5.988817
37,45,3,12,4.796267
37,28,3,13,5.78421
37,47,3,7,5.259597
37,5,3,7,5.613619
37,28,3,10,6.636766
37,47,3,12,6.084806
37,28,3,8,5.437661
37,47,3,9,5.255932
37,28,3,12,6.047781
37,28,3,8,5.075799
37,47,3,12,5.88209
37,47,3,12,5.790019
37,47,3,10,5.011676
37,47,3,11,5.011276
37,47,3,15,5.441835
37,39,3,12,4.749104
37,37,3,9,6.288895
37,47,3,14,5.517993
37,40,3,12,5.259597
37,5,3,12,5.968855
37,48,3,9,4.626372
37,48,3,14,5.874553
37,48,3,16,5.521845
37,40,3,12,5.901214
37,48,3,12,5.668222
37,48,3,13,5.416656
37,48,3,12,5.345733
37,48,3,16,5.935352
37,48,3,12,6.67082
37,1,3,12,5.729413
37,48,3,10,5.624781
37,48,3,10,4.936527
37,48,3,12,5.298873
37,48,3,10,4.276933
37,48,3,12,5.952494
37,48,3,12,4.909125
37,48,3,10,4.210702
37,48,3,12,5.631005
37,40,3,20,6.13519
37,37,3,13,6.032537
37,48,3,12,5.669549
37,48,3,8,5.154292
37,48,3,18,5.340139
37,48,3,16,5.388406
37,22,3,10,5.559572
37,22,3,12,5.818998
37,48,3,19,6.175587
37,48,3,17,6.512002
37,48,3,11,6.047781
37,48,3,10,5.651477
37,22,3,10,6.357876
37,48,3,16,6.075096
37,48,3,12,5.484797
37,48,3,12,6.092223
37,48,3,4,5.507128
37,48,3,12,-0.652325
37,48,3,14,5.259597
37,48,3,18,5.596283
37,40,3,11,3.728932
37,45,3,1,4.175865
37,51,3,3,4.792687
37,54,3,12,5.521845
37,51,3,12,5.441835
37,51,3,11,6.357876
37,51,3,12,5.48264
37,51,3,10,5.441835
37,51,3,11,5.205837
37,51,3,7,4.473066
37,51,3,7,5.790019
37,42,3,12,5.639244
37,47,3,12,5.037202
37,34,3,12,5.952494
37,37,3,4,4.606835
37,34,3,14,5.521915
37,51,3,12,5.442251
37,51,3,7,5.036578
37,51,3,12,6.095695
37,51,3,4,5.801712
37,26,3,18,6.291035
37,42,3,14,5.012301
37,48,3,12,5.790019
37,22,3,12,4.903136
37,34,3,13,6.357876
37,47,3,12,5.831949
37,1,3,12,6.070249
37,28,3,12,5.847161
37,42,3,16,5.441835
37,26,3,12,5.901214
37,42,3,12,5.729413
37,42,3,12,6.237611
37,42,3,12,6.210948
37,42,3,12,6.13896
37,42,3,11,6.293881
37,42,3,12,6.113725
37,42,3,17,6.139127
37,42,3,12,5.354861
37,42,3,9,5.568418
37,42,3,9,4.859365
37,42,3,11,5.961864
37,20,3,12,3.365304
37,42,3,12,4.89165
37,42,3,15,5.952494
37,42,3,12,5.790019
37,42,3,10,5.776401
37,42,3,12,5.978553
37,42,3,12,6.588953
37,42,3,16,4.719391
37,26,3,10,5.760175
37,42,3,16,6.210948
37,36,3,10,6.252534
37,42,3,16,5.036578
37,42,3,7,5.858219
37,39,3,13,5.308363
37,42,3,12,5.718734
37,34,3,12,3.056357
37,42,3,12,5.441835
37,17,3,11,5.790019
37,42,3,12,6.094394
37,42,3,12,5.704338
37,42,3,12,5.354861
37,42,3,12,5.901214
37,42,3,13,6.670206
37,55,3,13,6.134774
37,42,3,12,5.892228
37,34,3,10,5.077775
37,42,3,12,5.515675
37,42,3,12,6.087867
37,42,3,12,6.175587
37,42,3,12,5.805193
37,42,3,12,6.214808
37,42,3,12,5.036578
37,42,3,12,5.628935
37,42,3,8,5.441835
37,42,3,7,5.036578
37,42,3,12,5.521845
37,42,3,10,5.354861
37,42,3,12,5.036578
37,42,3,14,5.659773
37,42,3,12,5.154847
37,42,3,12,5.337255
37,42,3,13,5.403321
37,42,3,12,5.279389
37,42,3,20,6.39066
37,42,3,12,5.286063
37,42,3,12,5.520306
37,42,3,12,4.931287
37,42,3,18,6.244354
37,42,3,12,5.481056
37,42,3,12,5.150954
37,42,3,13,5.810968
37,42,3,12,6.131017
37,42,3,0,3.041542
37,42,3,12,5.754098
37,42,3,8,5.975081
37,42,3,12,5.901214
37,42,3,12,5.652152
37,42,3,14,6.2148
37,42,3,12,5.952494
37,42,3,10,6.313931
37,42,3,10,4.20137
37,42,3,13,6.001272
37,42,3,17,5.952494
37,42,3,10,5.729413
37,42,3,12,5.570617
37,39,3,12,5.817855
37,42,3,12,5.741743
37,42,3,10,5.775672
37,42,3,18,5.664895
37,42,3,12,5.729413
37,42,3,9,5.595926
37,42,3,12,6.357876
37,12,3,20,6.740815
37,42,3,12,5.267561
37,42,3,14,6.001272
37,42,3,12,5.901214
37,42,3,12,5.952494
37,42,3,12,5.521845
37,42,3,8,5.494921
37,42,3,12,5.89329
37,42,3,12,6.25563
37,42,3,18,6.214846
37,42,3,12,6.134774
37,42,3,12,5.847161
37,42,3,10,5.901214
37,42,3,12,5.911682
37,42,3,12,5.704116
37,42,3,10,5.595926
37,42,3,14,5.326288
37,42,3,12,7.274
37,42,3,9,5.090086
37,42,3,10,5.920632
37,42,3,11,5.522175
37,42,3,20,4.945071
37,42,3,12,6.134774
37,42,3,12,5.952494
37,39,3,12,6.352194
37,42,3,12,5.82924
37,42,3,7,5.954491
37,42,3,12,4.566949
37,42,3,9,6.09396
37,39,3,12,5.874553
37,42,3,13,6.252534
37,42,3,12,5.794127
37,11,3,16,7.050939
37,42,3,14,6.175587
37,42,3,12,6.175587
37,39,3,12,5.434904
37,42,3,16,5.710491
37,31,3,12,6.081315
37,42,3,12,5.513166
37,42,3,9,5.901214
37,42,3,12,6.354872
37,42,3,16,6.328115
37,54,3,20,6.437952
37,42,3,13,6.047781
37,42,3,16,6.317061
37,42,3,12,6.376694
37,1,3,11,5.521845
37,42,3,12,7.090355
37,42,3,12,6.483019
37,42,3,12,6.725559
37,42,3,12,5.952494
37,42,3,11,5.847161
37,42,3,14,5.901214
37,42,3,13,6.308313
37,42,3,8,5.036578
37,42,3,12,6.257336
37,42,3,12,6.001272
37,42,3,12,5.298817
37,42,3,12,4.60617
37,42,3,12,6.32398
37,42,3,14,5.870263
37,42,3,12,6.226271
37,42,3,12,5.363026
37,42,3,12,5.569152
37,42,3,12,5.664895
37,42,3,20,6.440977
37,36,3,16,6.963936
37,42,3,12,5.871847
37,42,3,12,5.270861
37,42,3,20,6.662862
37,42,3,12,5.901214
37,42,3,16,6.551218
37,42,3,12,6.001272
37,42,3,8,6.127824
37,42,3,12,6.363201
37,42,3,12,5.932296
37,54,3,11,5.744938
37,42,3,11,5.259597
37,42,3,12,5.960956
37,42,3,12,6.113725
37,42,3,12,6.034763
37,42,3,12,6.257336
37,42,3,12,5.539376
37,42,3,12,5.736895
37,42,3,12,6.054575
37,42,3,13,6.047781
37,42,3,12,6.092223
37,42,3,12,6.520253
37,42,3,12,4.882948
37,42,3,12,6.254021
37,42,3,12,5.927182
37,42,3,12,6.390485
37,42,3,10,6.181199
37,42,3,14,6.067579
37,42,3,14,5.927182
37,42,3,12,6.246301
37,42,3,14,5.77222
37,42,3,8,5.729413
37,42,3,12,6.288895
37,42,3,14,6.381263
37,34,3,14,5.664895
37,42,3,12,6.907855
37,42,3,16,6.083491
37,42,3,12,5.729413
37,42,3,14,5.952494
37,42,3,12,6.092223
37,42,3,14,6.175587
37,42,3,20,6.422404
37,42,3,12,5.952494
37,42,3,12,5.818998
37,42,3,16,5.784121
37,42,3,16,6.047781
37,42,3,12,5.729413
37,42,3,12,5.311215
37,54,3,12,6.32398
37,42,3,13,6.047781
37,42,3,12,5.697674
37,42,3,9,5.88957
37,42,3,10,5.552233
37,42,3,16,6.175587
37,55,3,19,5.441835
37,42,3,11,6.151647
37,54,3,12,6.317841
37,42,3,12,6.288895
37,42,3,16,6.540169
37,42,3,12,5.924616
37,42,3,17,6.724549
37,42,3,12,6.098722
37,42,3,12,6.149249
37,42,3,14,6.2148
37,51,3,12,5.664895
37,42,3,12,6.33222
37,42,3,12,6.514898
37,42,3,12,5.790019
37,1,3,14,5.138735
37,42,3,10,6.047781
37,42,3,12,5.742448
37,42,3,12,6.22208
37,42,3,12,5.955513
37,42,3,16,6.072235
37,42,3,10,6.257376
37,42,3,12,6.032537
37,42,3,12,5.595926
37,54,3,8,7.920265
37,42,3,12,5.887439
37,31,3,20,6.22779
37,42,3,16,6.19617
37,42,3,12,5.847161
37,39,3,16,6.623273
37,42,3,7,5.901214
37,39,3,9,6.319834
37,42,3,12,4.645992
37,42,3,12,5.239404
37,42,3,12,5.459176
37,42,3,12,5.729413
37,42,3,12,5.835991
37,42,3,12,5.631005
37,42,3,12,5.729413
37,42,3,12,6.172266
37,42,3,11,5.858208
37,42,3,12,5.404495
37,42,3,12,5.136533
37,42,3,7,5.071696
37,42,3,12,5.600201
37,42,3,12,3.365304
37,42,3,12,5.678136
37,42,3,12,5.761991
37,42,3,10,5.259597
37,42,3,9,5.244766
37,42,3,11,5.259597
37,42,3,12,4.121744
37,42,3,10,5.922042
37,36,3,13,5.259597
37,42,3,12,6.39066
37,42,3,12,6.252534
37,34,3,19,6.620201
37,42,3,12,6.003593
37,42,3,12,5.595926
37,42,3,9,5.729413
37,42,3,12,5.651477
37,42,3,12,6.54128
37,42,3,14,5.878866
37,13,3,8,6.357876
37,42,3,20,5.961499
